id,time,value,aqi,pollution
4,2023:07:02 04:00:00,37.8,106,Slightly unhealthy
5,2023:07:02 04:00:00,55.2,149,Slightly unhealthy
1,2023:07:02 04:00:00,181.4,231,Very unhealthy
2,2023:07:02 04:00:00,41.5,115,Slightly unhealthy
3,2023:07:02 04:00:00,5.5,23,Good
4,2023:07:02 04:00:00,48.8,133,Slightly unhealthy
5,2023:07:02 04:00:00,374.7,412,Extremely hazardous
1,2023:07:02 04:00:00,43.9,121,Slightly unhealthy
2,2023:07:02 04:00:00,36.6,103,Slightly unhealthy
3,2023:07:02 04:00:00,38.5,108,Slightly unhealthy
4,2023:07:02 04:00:00,17.1,61,Moderate
5,2023:07:02 04:00:00,45.4,125,Slightly unhealthy
1,2023:07:02 04:00:00,49.9,136,Slightly unhealthy
2,2023:07:02 04:00:00,45.1,124,Slightly unhealthy
3,2023:07:02 04:00:00,450.6,450,Extremely hazardous
4,2023:07:02 04:00:00,497.6,474,Extremely hazardous
5,2023:07:02 04:00:00,36.4,102,Slightly unhealthy
1,2023:07:02 04:00:00,223.5,273,Very unhealthy
2,2023:07:02 04:00:00,539.8,495,Extremely hazardous
3,2023:07:02 04:00:00,42.1,116,Slightly unhealthy
4,2023:07:02 04:00:00,51.9,141,Slightly unhealthy
5,2023:07:02 04:00:00,503.6,477,Extremely hazardous
1,2023:07:02 04:00:00,49.2,134,Slightly unhealthy
2,2023:07:02 04:00:00,8.9,37,Good
3,2023:07:02 04:00:00,39.4,110,Slightly unhealthy
4,2023:07:02 04:00:00,53.5,145,Slightly unhealthy
5,2023:07:02 04:00:00,48.9,134,Slightly unhealthy
1,2023:07:02 04:00:00,33.3,95,Moderate
2,2023:07:02 04:00:00,229.8,279,Very unhealthy
3,2023:07:02 04:00:00,458.7,454,Extremely hazardous
4,2023:07:02 04:00:00,39.7,110,Slightly unhealthy
5,2023:07:02 04:00:00,38.2,107,Slightly unhealthy
1,2023:07:02 04:00:00,404.7,427,Extremely hazardous
2,2023:07:02 04:00:00,363.4,406,Extremely hazardous
3,2023:07:02 04:00:00,95.4,171,Unhealthy
4,2023:07:02 04:00:00,53.2,144,Slightly unhealthy
5,2023:07:02 04:00:00,278.5,328,Hazardous
1,2023:07:02 04:00:00,394.3,422,Extremely hazardous
2,2023:07:02 04:00:00,41.2,114,Slightly unhealthy
3,2023:07:02 04:00:00,42.6,118,Slightly unhealthy
4,2023:07:02 04:00:00,41.1,114,Slightly unhealthy
5,2023:07:02 04:00:00,416.0,433,Extremely hazardous
1,2023:07:02 04:00:00,462.5,456,Extremely hazardous
2,2023:07:02 04:00:00,45.4,125,Slightly unhealthy
3,2023:07:02 04:00:00,52.4,142,Slightly unhealthy
4,2023:07:02 04:00:00,43.4,120,Slightly unhealthy
5,2023:07:02 04:00:00,44.2,122,Slightly unhealthy
1,2023:07:02 04:00:00,44.6,123,Slightly unhealthy
2,2023:07:02 04:00:00,49.4,135,Slightly unhealthy
3,2023:07:02 04:00:00,44.8,123,Slightly unhealthy
4,2023:07:02 04:00:00,43.7,120,Slightly unhealthy
5,2023:07:02 04:00:00,357.4,403,Extremely hazardous
1,2023:07:02 04:00:00,47.3,130,Slightly unhealthy
2,2023:07:02 04:00:00,36.6,103,Slightly unhealthy
3,2023:07:02 04:00:00,43.4,120,Slightly unhealthy
4,2023:07:02 04:00:00,8.8,37,Good
5,2023:07:02 04:00:00,411.8,431,Extremely hazardous
1,2023:07:02 04:00:00,44.6,123,Slightly unhealthy
2,2023:07:02 04:00:00,242.7,292,Very unhealthy
3,2023:07:02 04:00:00,178.0,228,Very unhealthy
4,2023:07:02 04:00:00,44.9,124,Slightly unhealthy
5,2023:07:02 04:00:00,47.3,130,Slightly unhealthy
1,2023:07:02 04:00:00,363.3,406,Extremely hazardous
2,2023:07:02 04:00:00,37.4,105,Slightly unhealthy
3,2023:07:02 04:00:00,369.6,410,Extremely hazardous
4,2023:07:02 04:00:00,44.1,122,Slightly unhealthy
5,2023:07:02 04:00:00,37.7,106,Slightly unhealthy
1,2023:07:02 04:00:00,38.8,108,Slightly unhealthy
2,2023:07:02 04:00:00,46.0,126,Slightly unhealthy
3,2023:07:02 04:00:00,41.3,114,Slightly unhealthy
4,2023:07:02 04:00:00,46.2,127,Slightly unhealthy
5,2023:07:02 04:00:00,10.6,44,Good
1,2023:07:02 04:00:00,50.8,138,Slightly unhealthy
2,2023:07:02 04:00:00,38.9,108,Slightly unhealthy
3,2023:07:02 04:00:00,50.5,138,Slightly unhealthy
4,2023:07:02 04:00:00,55.0,149,Slightly unhealthy
5,2023:07:02 04:00:00,51.0,139,Slightly unhealthy
1,2023:07:02 04:00:00,47.7,130,Slightly unhealthy
2,2023:07:02 04:00:00,53.7,146,Slightly unhealthy
3,2023:07:02 04:00:00,39.4,110,Slightly unhealthy
4,2023:07:02 04:00:00,6.6,28,Good
5,2023:07:02 04:00:00,414.0,432,Extremely hazardous
1,2023:07:02 04:00:00,47.3,130,Slightly unhealthy
2,2023:07:02 04:00:00,5.3,22,Good
3,2023:07:02 04:00:00,54.3,147,Slightly unhealthy
4,2023:07:02 04:00:00,11.3,47,Good
5,2023:07:02 04:00:00,169.4,219,Very unhealthy
1,2023:07:02 04:00:00,52.9,144,Slightly unhealthy
2,2023:07:02 04:00:00,438.7,444,Extremely hazardous
3,2023:07:02 04:00:00,54.2,147,Slightly unhealthy
4,2023:07:02 04:00:00,55.5,150,Unhealthy
5,2023:07:02 04:00:00,49.9,136,Slightly unhealthy
1,2023:07:02 04:00:00,44.4,122,Slightly unhealthy
2,2023:07:02 04:00:00,39.2,109,Slightly unhealthy
3,2023:07:02 04:00:00,49.8,136,Slightly unhealthy
4,2023:07:02 04:00:00,354.7,402,Extremely hazardous
5,2023:07:02 04:00:00,53.0,144,Slightly unhealthy
1,2023:07:02 04:00:00,44.7,123,Slightly unhealthy
2,2023:07:02 04:00:00,44.0,121,Slightly unhealthy
3,2023:07:02 04:00:00,36.3,102,Slightly unhealthy
4,2023:07:02 04:00:00,160.1,210,Very unhealthy
5,2023:07:02 04:00:00,46.2,127,Slightly unhealthy
1,2023:07:02 04:00:00,37.4,105,Slightly unhealthy
2,2023:07:02 04:00:00,35.6,100,Slightly unhealthy
3,2023:07:02 04:00:00,47.6,130,Slightly unhealthy
4,2023:07:02 04:00:00,44.1,122,Slightly unhealthy
5,2023:07:02 04:00:00,272.5,322,Hazardous
1,2023:07:02 04:00:00,40.4,112,Slightly unhealthy
2,2023:07:02 04:00:00,47.1,129,Slightly unhealthy
3,2023:07:02 04:00:00,37.9,106,Slightly unhealthy
4,2023:07:02 04:00:00,36.7,103,Slightly unhealthy
5,2023:07:02 04:00:00,183.2,233,Very unhealthy
1,2023:07:02 04:00:00,45.6,125,Slightly unhealthy
2,2023:07:02 04:00:00,45.5,125,Slightly unhealthy
3,2023:07:02 04:00:00,37.6,105,Slightly unhealthy
4,2023:07:02 04:00:00,178.6,228,Very unhealthy
5,2023:07:02 04:00:00,26.7,81,Moderate
1,2023:07:02 04:00:00,44.6,123,Slightly unhealthy
2,2023:07:02 04:00:00,48.1,132,Slightly unhealthy
3,2023:07:02 04:00:00,39.9,111,Slightly unhealthy
4,2023:07:02 04:00:00,52.7,143,Slightly unhealthy
5,2023:07:02 04:00:00,54.0,146,Slightly unhealthy
1,2023:07:02 04:00:00,52.5,142,Slightly unhealthy
2,2023:07:02 04:00:00,49.8,136,Slightly unhealthy
3,2023:07:02 04:00:00,51.6,140,Slightly unhealthy
4,2023:07:02 04:00:00,43.8,121,Slightly unhealthy
5,2023:07:02 04:00:00,221.1,271,Very unhealthy
1,2023:07:02 04:00:00,50.2,137,Slightly unhealthy
2,2023:07:02 04:00:00,10.3,43,Good
3,2023:07:02 04:00:00,292.9,342,Hazardous
4,2023:07:02 04:00:00,7.2,30,Good
5,2023:07:02 04:00:00,51.5,140,Slightly unhealthy
1,2023:07:02 04:00:00,528.3,489,Extremely hazardous
2,2023:07:02 04:00:00,43.3,120,Slightly unhealthy
3,2023:07:02 04:00:00,45.1,124,Slightly unhealthy
4,2023:07:02 04:00:00,46.6,128,Slightly unhealthy
5,2023:07:02 04:00:00,37.3,104,Slightly unhealthy
1,2023:07:02 04:00:00,38.5,108,Slightly unhealthy
2,2023:07:02 04:00:00,47.9,131,Slightly unhealthy
3,2023:07:02 04:00:00,49.3,134,Slightly unhealthy
4,2023:07:02 04:00:00,157.5,207,Very unhealthy
5,2023:07:02 04:00:00,394.8,422,Extremely hazardous
1,2023:07:02 04:00:00,48.2,132,Slightly unhealthy
2,2023:07:02 04:00:00,158.1,208,Very unhealthy
3,2023:07:02 04:00:00,51.0,139,Slightly unhealthy
4,2023:07:02 04:00:00,383.6,417,Extremely hazardous
5,2023:07:02 04:00:00,35.9,101,Slightly unhealthy
1,2023:07:02 04:00:00,48.5,132,Slightly unhealthy
2,2023:07:02 04:00:00,50.7,138,Slightly unhealthy
3,2023:07:02 04:00:00,40.6,113,Slightly unhealthy
4,2023:07:02 04:00:00,5.8,24,Good
5,2023:07:02 04:00:00,52.8,143,Slightly unhealthy
1,2023:07:02 04:00:00,49.4,135,Slightly unhealthy
2,2023:07:02 04:00:00,475.1,462,Extremely hazardous
3,2023:07:02 04:00:00,209.8,259,Very unhealthy
4,2023:07:02 04:00:00,41.8,116,Slightly unhealthy
5,2023:07:02 04:00:00,13.9,54,Moderate
1,2023:07:02 04:00:00,54.0,146,Slightly unhealthy
2,2023:07:02 04:00:00,9.7,40,Good
3,2023:07:02 04:00:00,35.6,100,Slightly unhealthy
4,2023:07:02 04:00:00,32.6,94,Moderate
5,2023:07:02 04:00:00,248.4,298,Very unhealthy
1,2023:07:02 04:00:00,38.6,108,Slightly unhealthy
2,2023:07:02 04:00:00,368.0,409,Extremely hazardous
3,2023:07:02 04:00:00,35.8,101,Slightly unhealthy
4,2023:07:02 04:00:00,7.5,31,Good
5,2023:07:02 04:00:00,43.9,121,Slightly unhealthy
1,2023:07:02 04:00:00,533.8,492,Extremely hazardous
2,2023:07:02 04:00:00,47.5,130,Slightly unhealthy
3,2023:07:02 04:00:00,8.4,35,Good
4,2023:07:02 04:00:00,535.7,493,Extremely hazardous
5,2023:07:02 04:00:00,228.8,278,Very unhealthy
1,2023:07:02 04:00:00,47.9,131,Slightly unhealthy
2,2023:07:02 04:00:00,42.0,116,Slightly unhealthy
3,2023:07:02 04:00:00,37.2,104,Slightly unhealthy
4,2023:07:02 04:00:00,41.8,116,Slightly unhealthy
5,2023:07:02 04:00:00,215.2,265,Very unhealthy
1,2023:07:02 04:00:00,8.4,35,Good
2,2023:07:02 04:00:00,47.4,130,Slightly unhealthy
3,2023:07:02 04:00:00,54.4,147,Slightly unhealthy
4,2023:07:02 04:00:00,41.6,115,Slightly unhealthy
5,2023:07:02 04:00:00,50.0,136,Slightly unhealthy
1,2023:07:02 04:00:00,52.9,144,Slightly unhealthy
2,2023:07:02 04:00:00,38.6,108,Slightly unhealthy
3,2023:07:02 04:00:00,488.6,469,Extremely hazardous
4,2023:07:02 04:00:00,10.6,44,Good
5,2023:07:02 04:00:00,240.4,290,Very unhealthy
1,2023:07:02 04:00:00,48.2,132,Slightly unhealthy
2,2023:07:02 04:00:00,41.0,114,Slightly unhealthy
3,2023:07:02 04:00:00,40.3,112,Slightly unhealthy
4,2023:07:02 04:00:00,51.2,139,Slightly unhealthy
5,2023:07:02 04:00:00,6.9,29,Good
1,2023:07:02 04:00:00,6.5,27,Good
2,2023:07:02 04:00:00,52.7,143,Slightly unhealthy
3,2023:07:02 04:00:00,193.7,243,Very unhealthy
4,2023:07:02 04:00:00,250.7,300,Hazardous
5,2023:07:02 04:00:00,46.6,128,Slightly unhealthy
1,2023:07:02 04:00:00,147.7,198,Unhealthy
2,2023:07:02 04:00:00,370.4,410,Extremely hazardous
3,2023:07:02 04:00:00,55.0,149,Slightly unhealthy
4,2023:07:02 04:00:00,41.1,114,Slightly unhealthy
5,2023:07:02 04:00:00,37.6,105,Slightly unhealthy
1,2023:07:02 04:00:00,48.2,132,Slightly unhealthy
2,2023:07:02 04:00:00,37.7,106,Slightly unhealthy
3,2023:07:02 04:00:00,345.9,395,Hazardous
4,2023:07:02 04:00:00,50.8,138,Slightly unhealthy
5,2023:07:02 04:00:00,50.9,138,Slightly unhealthy
1,2023:07:02 04:00:00,440.8,445,Extremely hazardous
2,2023:07:02 04:00:00,44.5,122,Slightly unhealthy
3,2023:07:02 04:00:00,36.3,102,Slightly unhealthy
4,2023:07:02 04:00:00,51.7,140,Slightly unhealthy
5,2023:07:02 04:00:00,44.6,123,Slightly unhealthy
1,2023:07:02 04:00:00,39.4,110,Slightly unhealthy
2,2023:07:02 04:00:00,54.7,148,Slightly unhealthy
3,2023:07:02 04:00:00,50.2,137,Slightly unhealthy
4,2023:07:02 04:00:00,37.2,104,Slightly unhealthy
5,2023:07:02 04:00:00,439.4,444,Extremely hazardous
1,2023:07:02 04:00:00,51.8,141,Slightly unhealthy
2,2023:07:02 04:00:00,361.3,405,Extremely hazardous
3,2023:07:02 04:00:00,41.5,115,Slightly unhealthy
4,2023:07:02 04:00:00,47.1,129,Slightly unhealthy
5,2023:07:02 04:00:00,8.6,36,Good
1,2023:07:02 04:00:00,43.5,120,Slightly unhealthy
2,2023:07:02 04:00:00,26.5,81,Moderate
3,2023:07:02 04:00:00,51.3,140,Slightly unhealthy
4,2023:07:02 04:00:00,36.4,102,Slightly unhealthy
5,2023:07:02 04:00:00,36.6,103,Slightly unhealthy
1,2023:07:02 04:00:00,165.1,215,Very unhealthy
2,2023:07:02 04:00:00,51.3,140,Slightly unhealthy
3,2023:07:02 04:00:00,40.6,113,Slightly unhealthy
4,2023:07:02 04:00:00,50.4,137,Slightly unhealthy
5,2023:07:02 04:00:00,43.0,119,Slightly unhealthy
1,2023:07:02 04:00:00,40.2,112,Slightly unhealthy
2,2023:07:02 04:00:00,49.6,135,Slightly unhealthy
3,2023:07:02 04:00:00,40.4,112,Slightly unhealthy
4,2023:07:02 04:00:00,41.0,114,Slightly unhealthy
5,2023:07:02 04:00:00,45.9,126,Slightly unhealthy
1,2023:07:02 04:00:00,44.8,123,Slightly unhealthy
2,2023:07:02 04:00:00,43.8,121,Slightly unhealthy
3,2023:07:02 04:00:00,38.6,108,Slightly unhealthy
4,2023:07:02 04:00:00,43.5,120,Slightly unhealthy
5,2023:07:02 04:00:00,36.5,102,Slightly unhealthy
1,2023:07:02 04:00:00,41.7,116,Slightly unhealthy
2,2023:07:02 04:00:00,48.7,133,Slightly unhealthy
3,2023:07:02 04:00:00,40.4,112,Slightly unhealthy
4,2023:07:02 04:00:00,41.7,116,Slightly unhealthy
5,2023:07:02 04:00:00,37.8,106,Slightly unhealthy
1,2023:07:02 04:00:00,52.8,143,Slightly unhealthy
2,2023:07:02 04:00:00,54.3,147,Slightly unhealthy
3,2023:07:02 04:00:00,50.6,138,Slightly unhealthy
4,2023:07:02 04:00:00,48.3,132,Slightly unhealthy
5,2023:07:02 04:00:00,48.2,132,Slightly unhealthy
1,2023:07:02 04:00:00,54.1,146,Slightly unhealthy
2,2023:07:02 04:00:00,9.9,41,Good
3,2023:07:02 04:00:00,518.2,484,Extremely hazardous
4,2023:07:02 04:00:00,49.5,135,Slightly unhealthy
5,2023:07:02 04:00:00,7.7,32,Good
1,2023:07:02 04:00:00,49.8,136,Slightly unhealthy
2,2023:07:02 04:00:00,40.5,112,Slightly unhealthy
3,2023:07:02 04:00:00,36.1,102,Slightly unhealthy
4,2023:07:02 04:00:00,39.4,110,Slightly unhealthy
5,2023:07:02 04:00:00,9.5,40,Good
1,2023:07:02 04:00:00,364.5,407,Extremely hazardous
2,2023:07:02 04:00:00,42.3,117,Slightly unhealthy
3,2023:07:02 04:00:00,52.9,144,Slightly unhealthy
4,2023:07:02 04:00:00,44.3,122,Slightly unhealthy
5,2023:07:02 04:00:00,238.3,288,Very unhealthy
1,2023:07:02 04:00:00,36.2,102,Slightly unhealthy
2,2023:07:02 04:00:00,31.2,91,Moderate
3,2023:07:02 04:00:00,176.5,226,Very unhealthy
4,2023:07:02 04:00:00,376.1,413,Extremely hazardous
5,2023:07:02 04:00:00,53.9,146,Slightly unhealthy
1,2023:07:02 04:00:00,44.6,123,Slightly unhealthy
2,2023:07:02 04:00:00,7.8,32,Good
3,2023:07:02 04:00:00,5.6,23,Good
4,2023:07:02 04:00:00,295.1,345,Hazardous
5,2023:07:02 04:00:00,50.8,138,Slightly unhealthy
1,2023:07:02 04:00:00,49.8,136,Slightly unhealthy
2,2023:07:02 04:00:00,44.3,122,Slightly unhealthy
3,2023:07:02 04:00:00,40.5,112,Slightly unhealthy
4,2023:07:02 04:00:00,46.3,127,Slightly unhealthy
5,2023:07:02 04:00:00,37.4,105,Slightly unhealthy
1,2023:07:02 04:00:00,181.7,231,Very unhealthy
2,2023:07:02 04:00:00,424.0,437,Extremely hazardous
3,2023:07:02 04:00:00,48.2,132,Slightly unhealthy
4,2023:07:02 04:00:00,38.6,108,Slightly unhealthy
5,2023:07:02 04:00:00,191.8,241,Very unhealthy
1,2023:07:02 04:00:00,41.4,115,Slightly unhealthy
2,2023:07:02 04:00:00,53.1,144,Slightly unhealthy
3,2023:07:02 04:00:00,47.5,130,Slightly unhealthy
4,2023:07:02 04:00:00,42.7,118,Slightly unhealthy
5,2023:07:02 04:00:00,46.5,128,Slightly unhealthy
1,2023:07:02 04:00:00,38.4,107,Slightly unhealthy
2,2023:07:02 04:00:00,43.3,120,Slightly unhealthy
3,2023:07:02 04:00:00,40.2,112,Slightly unhealthy
4,2023:07:02 04:00:00,42.0,116,Slightly unhealthy
5,2023:07:02 04:00:00,49.0,134,Slightly unhealthy
1,2023:07:02 04:00:00,43.8,121,Slightly unhealthy
2,2023:07:02 04:00:00,35.7,100,Slightly unhealthy
3,2023:07:02 04:00:00,321.4,371,Hazardous
4,2023:07:02 04:00:00,38.3,107,Slightly unhealthy
5,2023:07:02 04:00:00,45.7,126,Slightly unhealthy
1,2023:07:02 04:00:00,41.6,115,Slightly unhealthy
2,2023:07:02 04:00:00,53.3,144,Slightly unhealthy
3,2023:07:02 04:00:00,450.9,450,Extremely hazardous
4,2023:07:02 04:00:00,51.8,141,Slightly unhealthy
5,2023:07:02 04:00:00,38.6,108,Slightly unhealthy
1,2023:07:02 04:00:00,44.2,122,Slightly unhealthy
2,2023:07:02 04:00:00,37.6,105,Slightly unhealthy
3,2023:07:02 04:00:00,36.6,103,Slightly unhealthy
4,2023:07:02 04:00:00,7.2,30,Good
5,2023:07:02 04:00:00,54.0,146,Slightly unhealthy
1,2023:07:02 04:00:00,47.4,130,Slightly unhealthy
2,2023:07:02 04:00:00,43.3,120,Slightly unhealthy
3,2023:07:02 04:00:00,37.3,104,Slightly unhealthy
4,2023:07:02 04:00:00,48.0,131,Slightly unhealthy
5,2023:07:02 04:00:00,52.6,143,Slightly unhealthy
1,2023:07:02 04:00:00,52.1,142,Slightly unhealthy
2,2023:07:02 04:00:00,39.6,110,Slightly unhealthy
3,2023:07:02 04:00:00,536.2,493,Extremely hazardous
4,2023:07:02 04:00:00,191.3,241,Very unhealthy
5,2023:07:02 04:00:00,45.9,126,Slightly unhealthy
1,2023:07:02 04:00:00,50.7,138,Slightly unhealthy
2,2023:07:02 04:00:00,7.5,31,Good
3,2023:07:02 04:00:00,45.8,126,Slightly unhealthy
4,2023:07:02 04:00:00,37.9,106,Slightly unhealthy
5,2023:07:02 04:00:00,6.1,25,Good
1,2023:07:02 04:00:00,470.4,460,Extremely hazardous
2,2023:07:02 04:00:00,10.1,42,Good
3,2023:07:02 04:00:00,48.3,132,Slightly unhealthy
4,2023:07:02 04:00:00,41.3,114,Slightly unhealthy
5,2023:07:02 04:00:00,40.4,112,Slightly unhealthy
1,2023:07:02 04:00:00,38.9,108,Slightly unhealthy
2,2023:07:02 04:00:00,377.6,414,Extremely hazardous
3,2023:07:02 04:00:00,9.3,39,Good
4,2023:07:02 04:00:00,37.2,104,Slightly unhealthy
5,2023:07:02 04:00:00,55.3,150,Slightly unhealthy
1,2023:07:02 04:00:00,52.0,141,Slightly unhealthy
2,2023:07:02 04:00:00,47.4,130,Slightly unhealthy
3,2023:07:02 04:00:00,40.7,113,Slightly unhealthy
4,2023:07:02 04:00:00,46.1,126,Slightly unhealthy
5,2023:07:02 04:00:00,183.5,233,Very unhealthy
1,2023:07:02 04:00:00,38.4,107,Slightly unhealthy
2,2023:07:02 04:00:00,46.6,128,Slightly unhealthy
3,2023:07:02 04:00:00,251.0,300,Hazardous
4,2023:07:02 04:00:00,54.0,146,Slightly unhealthy
5,2023:07:02 04:00:00,42.5,118,Slightly unhealthy
1,2023:07:02 04:00:00,499.2,474,Extremely hazardous
2,2023:07:02 04:00:00,5.5,23,Good
3,2023:07:02 04:00:00,39.7,110,Slightly unhealthy
4,2023:07:02 04:00:00,9.3,39,Good
5,2023:07:02 04:00:00,40.6,113,Slightly unhealthy
1,2023:07:02 04:00:00,46.6,128,Slightly unhealthy
2,2023:07:02 04:00:00,47.2,129,Slightly unhealthy
3,2023:07:02 04:00:00,37.7,106,Slightly unhealthy
4,2023:07:02 04:00:00,39.6,110,Slightly unhealthy
5,2023:07:02 04:00:00,44.1,122,Slightly unhealthy
1,2023:07:02 04:00:00,314.4,364,Hazardous
2,2023:07:02 04:00:00,45.7,126,Slightly unhealthy
3,2023:07:02 04:00:00,168.1,218,Very unhealthy
4,2023:07:02 04:00:00,509.6,480,Extremely hazardous
5,2023:07:02 04:00:00,165.1,215,Very unhealthy
1,2023:07:02 04:00:00,5.3,22,Good
2,2023:07:02 04:00:00,5.7,24,Good
3,2023:07:02 04:00:00,50.5,138,Slightly unhealthy
4,2023:07:02 04:00:00,53.2,144,Slightly unhealthy
5,2023:07:02 04:00:00,55.1,149,Slightly unhealthy
1,2023:07:02 04:00:00,43.1,119,Slightly unhealthy
2,2023:07:02 04:00:00,49.9,136,Slightly unhealthy
3,2023:07:02 04:00:00,38.4,107,Slightly unhealthy
4,2023:07:02 04:00:00,52.3,142,Slightly unhealthy
5,2023:07:02 04:00:00,6.2,26,Good
1,2023:07:02 04:00:00,10.2,42,Good
2,2023:07:02 04:00:00,40.7,113,Slightly unhealthy
3,2023:07:02 04:00:00,54.2,147,Slightly unhealthy
4,2023:07:02 04:00:00,49.3,134,Slightly unhealthy
5,2023:07:02 04:00:00,48.2,132,Slightly unhealthy
1,2023:07:02 04:00:00,48.0,131,Slightly unhealthy
2,2023:07:02 04:00:00,47.5,130,Slightly unhealthy
3,2023:07:02 04:00:00,36.2,102,Slightly unhealthy
4,2023:07:02 04:00:00,41.3,114,Slightly unhealthy
5,2023:07:02 04:00:00,42.2,117,Slightly unhealthy
1,2023:07:02 04:00:00,49.2,134,Slightly unhealthy
2,2023:07:02 04:00:00,354.5,402,Extremely hazardous
3,2023:07:02 04:00:00,6.2,26,Good
4,2023:07:02 04:00:00,49.5,135,Slightly unhealthy
5,2023:07:02 04:00:00,47.3,130,Slightly unhealthy
1,2023:07:02 04:00:00,51.2,139,Slightly unhealthy
2,2023:07:02 04:00:00,39.6,110,Slightly unhealthy
3,2023:07:02 04:00:00,36.4,102,Slightly unhealthy
4,2023:07:02 04:00:00,46.9,128,Slightly unhealthy
5,2023:07:02 04:00:00,48.5,132,Slightly unhealthy
1,2023:07:02 04:00:00,46.9,128,Slightly unhealthy
2,2023:07:02 04:00:00,49.5,135,Slightly unhealthy
3,2023:07:02 04:00:00,48.2,132,Slightly unhealthy
4,2023:07:02 04:00:00,42.4,117,Slightly unhealthy
5,2023:07:02 04:00:00,52.4,142,Slightly unhealthy
1,2023:07:02 04:00:00,42.7,118,Slightly unhealthy
2,2023:07:02 04:00:00,50.4,137,Slightly unhealthy
3,2023:07:02 04:00:00,423.7,437,Extremely hazardous
4,2023:07:02 04:00:00,485.8,468,Extremely hazardous
5,2023:07:02 04:00:00,49.3,134,Slightly unhealthy
1,2023:07:02 04:00:00,49.1,134,Slightly unhealthy
2,2023:07:02 04:00:00,6.1,25,Good
3,2023:07:02 04:00:00,6.4,27,Good
4,2023:07:02 04:00:00,55.2,149,Slightly unhealthy
5,2023:07:02 04:00:00,44.0,121,Slightly unhealthy
1,2023:07:02 04:00:00,477.7,464,Extremely hazardous
2,2023:07:02 04:00:00,50.5,138,Slightly unhealthy
3,2023:07:02 04:00:00,43.8,121,Slightly unhealthy
4,2023:07:02 04:00:00,48.1,132,Slightly unhealthy
5,2023:07:02 04:00:00,37.7,106,Slightly unhealthy
1,2023:07:02 04:00:00,39.2,109,Slightly unhealthy
2,2023:07:02 04:00:00,54.4,147,Slightly unhealthy
3,2023:07:02 04:00:00,53.7,146,Slightly unhealthy
4,2023:07:02 04:00:00,39.5,110,Slightly unhealthy
5,2023:07:02 04:00:00,46.7,128,Slightly unhealthy
1,2023:07:02 04:00:00,9.5,40,Good
2,2023:07:02 04:00:00,49.8,136,Slightly unhealthy
3,2023:07:02 04:00:00,39.0,109,Slightly unhealthy
4,2023:07:02 04:00:00,44.9,124,Slightly unhealthy
5,2023:07:02 04:00:00,17.2,61,Moderate
1,2023:07:02 04:00:00,433.1,441,Extremely hazardous
2,2023:07:02 04:00:00,36.5,102,Slightly unhealthy
3,2023:07:02 04:00:00,31.8,92,Moderate
4,2023:07:02 04:00:00,44.4,122,Slightly unhealthy
5,2023:07:02 04:00:00,296.9,346,Hazardous
1,2023:07:02 04:00:00,6.3,26,Good
2,2023:07:02 04:00:00,11.3,47,Good
3,2023:07:02 04:00:00,53.7,146,Slightly unhealthy
4,2023:07:02 04:00:00,523.4,486,Extremely hazardous
5,2023:07:02 04:00:00,398.1,424,Extremely hazardous
1,2023:07:02 04:00:00,50.9,138,Slightly unhealthy
2,2023:07:02 04:00:00,35.7,100,Slightly unhealthy
3,2023:07:02 04:00:00,40.9,114,Slightly unhealthy
4,2023:07:02 04:00:00,51.2,139,Slightly unhealthy
5,2023:07:02 04:00:00,9.2,38,Good
1,2023:07:02 04:00:00,47.4,130,Slightly unhealthy
2,2023:07:02 04:00:00,36.6,103,Slightly unhealthy
3,2023:07:02 04:00:00,55.2,149,Slightly unhealthy
4,2023:07:02 04:00:00,52.6,143,Slightly unhealthy
5,2023:07:02 04:00:00,10.1,42,Good
1,2023:07:02 04:00:00,239.5,289,Very unhealthy
2,2023:07:02 04:00:00,214.4,264,Very unhealthy
3,2023:07:02 04:00:00,44.7,123,Slightly unhealthy
4,2023:07:02 04:00:00,323.0,372,Hazardous
5,2023:07:02 04:00:00,521.6,486,Extremely hazardous
1,2023:07:02 04:00:00,43.4,120,Slightly unhealthy
2,2023:07:02 04:00:00,22.7,73,Moderate
3,2023:07:02 04:00:00,321.8,371,Hazardous
4,2023:07:02 04:00:00,196.7,246,Very unhealthy
5,2023:07:02 04:00:00,53.3,144,Slightly unhealthy
1,2023:07:02 04:00:00,5.1,21,Good
2,2023:07:02 04:00:00,22.0,71,Moderate
3,2023:07:02 04:00:00,446.2,448,Extremely hazardous
4,2023:07:02 04:00:00,37.0,104,Slightly unhealthy
5,2023:07:02 04:00:00,50.3,137,Slightly unhealthy
1,2023:07:02 04:00:00,50.8,138,Slightly unhealthy
2,2023:07:02 04:00:00,477.0,463,Extremely hazardous
3,2023:07:02 04:00:00,29.0,86,Moderate
4,2023:07:02 04:00:00,36.9,104,Slightly unhealthy
5,2023:07:02 04:00:00,40.0,111,Slightly unhealthy
1,2023:07:02 04:00:00,336.8,386,Hazardous
2,2023:07:02 04:00:00,193.6,243,Very unhealthy
3,2023:07:02 04:00:00,43.3,120,Slightly unhealthy
4,2023:07:02 04:00:00,7.6,32,Good
5,2023:07:02 04:00:00,10.8,45,Good
1,2023:07:02 04:00:00,48.9,134,Slightly unhealthy
