id,time,value
1,2023:08:02 01:09:39,262.8
2,2023:08:02 01:09:39,171.5
3,2023:08:02 01:09:39,121.5
4,2023:08:02 01:09:39,189.1
5,2023:08:02 01:09:39,381.7
6,2023:08:02 01:09:39,86.8
7,2023:08:02 01:09:39,87.0
8,2023:08:02 01:09:39,58.6
9,2023:08:02 01:09:39,202.5
10,2023:08:02 01:09:39,344.4
1,2023:08:02 01:24:39,116.0
2,2023:08:02 01:24:39,73.1
3,2023:08:02 01:24:39,124.3
4,2023:08:02 01:24:39,145.7
5,2023:08:02 01:24:39,186.9
6,2023:08:02 01:24:39,162.2
7,2023:08:02 01:24:39,65.1
8,2023:08:02 01:24:39,76.6
9,2023:08:02 01:24:39,87.3
10,2023:08:02 01:24:39,45.8
1,2023:08:02 01:39:39,136.0
2,2023:08:02 01:39:39,130.7
3,2023:08:02 01:39:39,84.3
4,2023:08:02 01:39:39,122.2
5,2023:08:02 01:39:39,145.1
6,2023:08:02 01:39:39,83.9
7,2023:08:02 01:39:39,310.8
8,2023:08:02 01:39:39,37.1
9,2023:08:02 01:39:39,113.2
10,2023:08:02 01:39:39,123.7
1,2023:08:02 01:54:39,298.2
2,2023:08:02 01:54:39,125.6
3,2023:08:02 01:54:39,71.0
4,2023:08:02 01:54:39,160.4
5,2023:08:02 01:54:39,89.3
6,2023:08:02 01:54:39,75.2
7,2023:08:02 01:54:39,122.7
8,2023:08:02 01:54:39,427.4
9,2023:08:02 01:54:39,139.7
10,2023:08:02 01:54:39,139.1
1,2023:08:02 02:09:39,126.9
2,2023:08:02 02:09:39,95.0
3,2023:08:02 02:09:39,135.6
4,2023:08:02 02:09:39,90.9
5,2023:08:02 02:09:39,66.4
6,2023:08:02 02:09:39,119.7
7,2023:08:02 02:09:39,104.5
8,2023:08:02 02:09:39,58.3
9,2023:08:02 02:09:39,184.8
10,2023:08:02 02:09:39,324.5
1,2023:08:02 02:24:39,8.2
2,2023:08:02 02:24:39,68.4
3,2023:08:02 02:24:39,197.7
4,2023:08:02 02:24:39,142.6
5,2023:08:02 02:24:39,104.1
6,2023:08:02 02:24:39,30.8
7,2023:08:02 02:24:39,116.0
8,2023:08:02 02:24:39,132.0
9,2023:08:02 02:24:39,291.4
10,2023:08:02 02:24:39,207.7
1,2023:08:02 02:39:39,95.8
2,2023:08:02 02:39:39,140.5
3,2023:08:02 02:39:39,123.3
4,2023:08:02 02:39:39,66.4
5,2023:08:02 02:39:39,129.4
6,2023:08:02 02:39:39,93.3
7,2023:08:02 02:39:39,121.7
8,2023:08:02 02:39:39,60.8
9,2023:08:02 02:39:39,29.2
10,2023:08:02 02:39:39,109.4
1,2023:08:02 02:54:39,143.8
2,2023:08:02 02:54:39,87.5
3,2023:08:02 02:54:39,34.6
4,2023:08:02 02:54:39,16.0
5,2023:08:02 02:54:39,101.4
6,2023:08:02 02:54:39,77.3
7,2023:08:02 02:54:39,341.3
8,2023:08:02 02:54:39,116.0
9,2023:08:02 02:54:39,137.5
10,2023:08:02 02:54:39,24.6
1,2023:08:02 03:09:39,83.1
2,2023:08:02 03:09:39,133.3
3,2023:08:02 03:09:39,127.7
4,2023:08:02 03:09:39,85.6
5,2023:08:02 03:09:39,90.1
6,2023:08:02 03:09:39,100.4
7,2023:08:02 03:09:39,63.8
8,2023:08:02 03:09:39,107.2
9,2023:08:02 03:09:39,108.8
10,2023:08:02 03:09:39,129.2
1,2023:08:02 03:24:39,127.0
2,2023:08:02 03:24:39,91.2
3,2023:08:02 03:24:39,73.1
4,2023:08:02 03:24:39,127.9
5,2023:08:02 03:24:39,354.0
6,2023:08:02 03:24:39,196.6
7,2023:08:02 03:24:39,321.3
8,2023:08:02 03:24:39,120.6
9,2023:08:02 03:24:39,15.6
10,2023:08:02 03:24:39,129.7
1,2023:08:02 03:39:39,67.3
2,2023:08:02 03:39:39,71.8
3,2023:08:02 03:39:39,29.4
4,2023:08:02 03:39:39,360.5
5,2023:08:02 03:39:39,108.4
6,2023:08:02 03:39:39,30.6
7,2023:08:02 03:39:39,125.0
8,2023:08:02 03:39:39,25.1
9,2023:08:02 03:39:39,115.5
10,2023:08:02 03:39:39,191.5
1,2023:08:02 03:54:39,27.9
2,2023:08:02 03:54:39,97.1
3,2023:08:02 03:54:39,10.9
4,2023:08:02 03:54:39,86.4
5,2023:08:02 03:54:39,95.4
6,2023:08:02 03:54:39,95.3
7,2023:08:02 03:54:39,128.1
8,2023:08:02 03:54:39,67.1
9,2023:08:02 03:54:39,117.3
10,2023:08:02 03:54:39,108.2
1,2023:08:02 04:09:39,324.8
2,2023:08:02 04:09:39,66.7
3,2023:08:02 04:09:39,137.8
4,2023:08:02 04:09:39,302.1
5,2023:08:02 04:09:39,62.1
6,2023:08:02 04:09:39,46.0
7,2023:08:02 04:09:39,106.8
8,2023:08:02 04:09:39,138.7
9,2023:08:02 04:09:39,137.1
10,2023:08:02 04:09:39,100.3
1,2023:08:02 04:24:39,301.6
2,2023:08:02 04:24:39,210.2
3,2023:08:02 04:24:39,259.0
4,2023:08:02 04:24:39,103.4
5,2023:08:02 04:24:39,93.6
6,2023:08:02 04:24:39,104.5
7,2023:08:02 04:24:39,112.2
8,2023:08:02 04:24:39,151.6
9,2023:08:02 04:24:39,84.7
10,2023:08:02 04:24:39,143.5
1,2023:08:02 04:39:39,145.2
2,2023:08:02 04:39:39,131.4
3,2023:08:02 04:39:39,34.3
4,2023:08:02 04:39:39,43.3
5,2023:08:02 04:39:39,133.7
6,2023:08:02 04:39:39,69.9
7,2023:08:02 04:39:39,142.8
8,2023:08:02 04:39:39,112.5
9,2023:08:02 04:39:39,60.9
10,2023:08:02 04:39:39,111.0
1,2023:08:02 04:54:39,13.7
2,2023:08:02 04:54:39,138.6
3,2023:08:02 04:54:39,94.2
4,2023:08:02 04:54:39,478.6
5,2023:08:02 04:54:39,134.0
6,2023:08:02 04:54:39,232.3
7,2023:08:02 04:54:39,64.5
8,2023:08:02 04:54:39,95.0
9,2023:08:02 04:54:39,124.4
10,2023:08:02 04:54:39,130.9
1,2023:08:02 05:09:39,281.8
2,2023:08:02 05:09:39,150.5
3,2023:08:02 05:09:39,109.1
4,2023:08:02 05:09:39,13.1
5,2023:08:02 05:09:39,134.6
6,2023:08:02 05:09:39,114.6
7,2023:08:02 05:09:39,130.2
8,2023:08:02 05:09:39,147.9
9,2023:08:02 05:09:39,61.5
10,2023:08:02 05:09:39,5.5
1,2023:08:02 05:24:39,141.5
2,2023:08:02 05:24:39,136.6
3,2023:08:02 05:24:39,141.1
4,2023:08:02 05:24:39,85.6
5,2023:08:02 05:24:39,144.3
6,2023:08:02 05:24:39,112.4
7,2023:08:02 05:24:39,135.8
8,2023:08:02 05:24:39,273.1
9,2023:08:02 05:24:39,209.1
10,2023:08:02 05:24:39,71.8
1,2023:08:02 05:39:39,82.6
2,2023:08:02 05:39:39,79.3
3,2023:08:02 05:39:39,77.3
4,2023:08:02 05:39:39,77.8
5,2023:08:02 05:39:39,136.2
6,2023:08:02 05:39:39,332.6
7,2023:08:02 05:39:39,257.2
8,2023:08:02 05:39:39,70.8
9,2023:08:02 05:39:39,78.5
10,2023:08:02 05:39:39,120.5
1,2023:08:02 05:54:39,33.9
2,2023:08:02 05:54:39,95.7
3,2023:08:02 05:54:39,63.4
4,2023:08:02 05:54:39,144.0
5,2023:08:02 05:54:39,101.5
6,2023:08:02 05:54:39,99.1
7,2023:08:02 05:54:39,137.2
8,2023:08:02 05:54:39,125.8
9,2023:08:02 05:54:39,217.4
10,2023:08:02 05:54:39,101.1
1,2023:08:02 06:09:39,97.9
2,2023:08:02 06:09:39,63.5
3,2023:08:02 06:09:39,55.5
4,2023:08:02 06:09:39,112.8
5,2023:08:02 06:09:39,114.0
6,2023:08:02 06:09:39,212.6
7,2023:08:02 06:09:39,122.5
8,2023:08:02 06:09:39,148.2
9,2023:08:02 06:09:39,140.9
10,2023:08:02 06:09:39,68.8
1,2023:08:02 06:24:39,82.0
2,2023:08:02 06:24:39,116.7
3,2023:08:02 06:24:39,267.7
4,2023:08:02 06:24:39,68.5
5,2023:08:02 06:24:39,133.0
6,2023:08:02 06:24:39,68.5
7,2023:08:02 06:24:39,69.7
8,2023:08:02 06:24:39,140.1
9,2023:08:02 06:24:39,524.3
10,2023:08:02 06:24:39,295.1
1,2023:08:02 06:39:39,86.5
2,2023:08:02 06:39:39,56.7
3,2023:08:02 06:39:39,109.5
4,2023:08:02 06:39:39,76.9
5,2023:08:02 06:39:39,83.1
6,2023:08:02 06:39:39,124.4
7,2023:08:02 06:39:39,66.9
8,2023:08:02 06:39:39,19.2
9,2023:08:02 06:39:39,17.1
10,2023:08:02 06:39:39,80.6
1,2023:08:02 06:54:39,88.7
2,2023:08:02 06:54:39,290.5
3,2023:08:02 06:54:39,93.6
4,2023:08:02 06:54:39,70.5
5,2023:08:02 06:54:39,35.1
6,2023:08:02 06:54:39,99.0
7,2023:08:02 06:54:39,109.1
8,2023:08:02 06:54:39,46.7
9,2023:08:02 06:54:39,63.1
10,2023:08:02 06:54:39,168.3
1,2023:08:02 07:09:39,94.9
2,2023:08:02 07:09:39,127.7
3,2023:08:02 07:09:39,114.1
4,2023:08:02 07:09:39,83.4
5,2023:08:02 07:09:39,125.6
6,2023:08:02 07:09:39,76.0
7,2023:08:02 07:09:39,31.3
8,2023:08:02 07:09:39,107.6
9,2023:08:02 07:09:39,133.8
10,2023:08:02 07:09:39,106.9
1,2023:08:02 07:24:39,24.4
2,2023:08:02 07:24:39,71.7
3,2023:08:02 07:24:39,113.2
4,2023:08:02 07:24:39,55.7
5,2023:08:02 07:24:39,112.5
6,2023:08:02 07:24:39,89.7
7,2023:08:02 07:24:39,97.7
8,2023:08:02 07:24:39,32.0
9,2023:08:02 07:24:39,118.8
10,2023:08:02 07:24:39,70.7
1,2023:08:02 07:39:39,25.7
2,2023:08:02 07:39:39,97.5
3,2023:08:02 07:39:39,66.5
4,2023:08:02 07:39:39,126.5
5,2023:08:02 07:39:39,146.3
6,2023:08:02 07:39:39,118.3
7,2023:08:02 07:39:39,199.1
8,2023:08:02 07:39:39,118.7
9,2023:08:02 07:39:39,135.7
10,2023:08:02 07:39:39,307.5
1,2023:08:02 07:54:39,82.1
2,2023:08:02 07:54:39,66.4
3,2023:08:02 07:54:39,146.4
4,2023:08:02 07:54:39,129.0
5,2023:08:02 07:54:39,22.5
6,2023:08:02 07:54:39,259.2
7,2023:08:02 07:54:39,136.0
8,2023:08:02 07:54:39,116.5
9,2023:08:02 07:54:39,307.8
10,2023:08:02 07:54:39,68.0
1,2023:08:02 08:09:39,88.0
2,2023:08:02 08:09:39,71.2
3,2023:08:02 08:09:39,60.6
4,2023:08:02 08:09:39,135.2
5,2023:08:02 08:09:39,56.9
6,2023:08:02 08:09:39,174.1
7,2023:08:02 08:09:39,139.4
8,2023:08:02 08:09:39,149.8
9,2023:08:02 08:09:39,55.1
10,2023:08:02 08:09:39,68.0
1,2023:08:02 08:24:39,31.7
2,2023:08:02 08:24:39,165.2
3,2023:08:02 08:24:39,102.2
4,2023:08:02 08:24:39,118.9
5,2023:08:02 08:24:39,116.0
6,2023:08:02 08:24:39,97.5
7,2023:08:02 08:24:39,145.5
8,2023:08:02 08:24:39,81.8
9,2023:08:02 08:24:39,140.4
10,2023:08:02 08:24:39,10.1
1,2023:08:02 08:39:39,138.2
2,2023:08:02 08:39:39,110.3
3,2023:08:02 08:39:39,78.1
4,2023:08:02 08:39:39,307.1
5,2023:08:02 08:39:39,56.1
6,2023:08:02 08:39:39,24.1
7,2023:08:02 08:39:39,80.7
8,2023:08:02 08:39:39,16.5
9,2023:08:02 08:39:39,76.7
10,2023:08:02 08:39:39,66.5
1,2023:08:02 08:54:39,91.2
2,2023:08:02 08:54:39,261.8
3,2023:08:02 08:54:39,85.1
4,2023:08:02 08:54:39,120.1
5,2023:08:02 08:54:39,147.4
6,2023:08:02 08:54:39,128.9
7,2023:08:02 08:54:39,98.8
8,2023:08:02 08:54:39,71.0
9,2023:08:02 08:54:39,65.2
10,2023:08:02 08:54:39,111.3
1,2023:08:02 09:09:39,493.3
2,2023:08:02 09:09:39,125.2
3,2023:08:02 09:09:39,115.1
4,2023:08:02 09:09:39,65.6
5,2023:08:02 09:09:39,278.8
6,2023:08:02 09:09:39,26.3
7,2023:08:02 09:09:39,69.0
8,2023:08:02 09:09:39,103.1
9,2023:08:02 09:09:39,174.7
10,2023:08:02 09:09:39,271.4
1,2023:08:02 09:24:39,89.8
2,2023:08:02 09:24:39,197.4
3,2023:08:02 09:24:39,16.6
4,2023:08:02 09:24:39,154.6
5,2023:08:02 09:24:39,37.1
6,2023:08:02 09:24:39,64.8
7,2023:08:02 09:24:39,510.9
8,2023:08:02 09:24:39,141.4
9,2023:08:02 09:24:39,67.2
10,2023:08:02 09:24:39,18.4
1,2023:08:02 09:39:39,270.4
2,2023:08:02 09:39:39,136.1
3,2023:08:02 09:39:39,105.3
4,2023:08:02 09:39:39,109.5
5,2023:08:02 09:39:39,250.6
6,2023:08:02 09:39:39,211.5
7,2023:08:02 09:39:39,487.6
8,2023:08:02 09:39:39,147.4
9,2023:08:02 09:39:39,85.0
10,2023:08:02 09:39:39,113.7
1,2023:08:02 09:54:39,456.0
2,2023:08:02 09:54:39,138.3
3,2023:08:02 09:54:39,87.4
4,2023:08:02 09:54:39,68.9
5,2023:08:02 09:54:39,70.4
6,2023:08:02 09:54:39,132.2
7,2023:08:02 09:54:39,100.3
8,2023:08:02 09:54:39,135.6
9,2023:08:02 09:54:39,102.2
10,2023:08:02 09:54:39,132.9
1,2023:08:02 10:09:39,91.8
2,2023:08:02 10:09:39,74.0
3,2023:08:02 10:09:39,95.5
4,2023:08:02 10:09:39,30.3
5,2023:08:02 10:09:39,103.6
6,2023:08:02 10:09:39,77.4
7,2023:08:02 10:09:39,60.4
8,2023:08:02 10:09:39,69.2
9,2023:08:02 10:09:39,35.0
10,2023:08:02 10:09:39,93.5
1,2023:08:02 10:24:39,282.5
2,2023:08:02 10:24:39,286.9
3,2023:08:02 10:24:39,81.6
4,2023:08:02 10:24:39,64.9
5,2023:08:02 10:24:39,85.3
6,2023:08:02 10:24:39,118.4
7,2023:08:02 10:24:39,533.6
8,2023:08:02 10:24:39,111.7
9,2023:08:02 10:24:39,96.3
10,2023:08:02 10:24:39,81.5
1,2023:08:02 10:39:39,60.8
2,2023:08:02 10:39:39,58.5
3,2023:08:02 10:39:39,74.8
4,2023:08:02 10:39:39,61.0
5,2023:08:02 10:39:39,62.3
6,2023:08:02 10:39:39,42.1
7,2023:08:02 10:39:39,64.5
8,2023:08:02 10:39:39,68.0
9,2023:08:02 10:39:39,137.0
10,2023:08:02 10:39:39,311.9
1,2023:08:02 10:54:39,97.7
2,2023:08:02 10:54:39,42.9
3,2023:08:02 10:54:39,105.0
4,2023:08:02 10:54:39,131.1
5,2023:08:02 10:54:39,106.7
6,2023:08:02 10:54:39,271.8
7,2023:08:02 10:54:39,50.3
8,2023:08:02 10:54:39,44.0
9,2023:08:02 10:54:39,95.9
10,2023:08:02 10:54:39,78.8
1,2023:08:02 11:09:39,127.0
2,2023:08:02 11:09:39,193.3
3,2023:08:02 11:09:39,55.4
4,2023:08:02 11:09:39,323.3
5,2023:08:02 11:09:39,378.2
6,2023:08:02 11:09:39,55.8
7,2023:08:02 11:09:39,110.5
8,2023:08:02 11:09:39,81.0
9,2023:08:02 11:09:39,248.9
10,2023:08:02 11:09:39,227.6
1,2023:08:02 11:24:39,121.2
2,2023:08:02 11:24:39,133.2
3,2023:08:02 11:24:39,63.2
4,2023:08:02 11:24:39,145.8
5,2023:08:02 11:24:39,235.8
6,2023:08:02 11:24:39,247.6
7,2023:08:02 11:24:39,30.7
8,2023:08:02 11:24:39,142.8
9,2023:08:02 11:24:39,30.2
10,2023:08:02 11:24:39,94.4
1,2023:08:02 11:39:39,103.1
2,2023:08:02 11:39:39,43.7
3,2023:08:02 11:39:39,97.6
4,2023:08:02 11:39:39,125.2
5,2023:08:02 11:39:39,162.5
6,2023:08:02 11:39:39,149.0
7,2023:08:02 11:39:39,39.2
8,2023:08:02 11:39:39,29.8
9,2023:08:02 11:39:39,150.4
10,2023:08:02 11:39:39,100.3
1,2023:08:02 11:54:39,75.2
2,2023:08:02 11:54:39,120.1
3,2023:08:02 11:54:39,79.8
4,2023:08:02 11:54:39,96.2
5,2023:08:02 11:54:39,32.0
6,2023:08:02 11:54:39,56.4
7,2023:08:02 11:54:39,99.0
8,2023:08:02 11:54:39,56.3
9,2023:08:02 11:54:39,105.8
10,2023:08:02 11:54:39,23.7
1,2023:08:02 12:09:39,125.4
2,2023:08:02 12:09:39,132.5
3,2023:08:02 12:09:39,195.5
4,2023:08:02 12:09:39,100.0
5,2023:08:02 12:09:39,81.4
6,2023:08:02 12:09:39,146.4
7,2023:08:02 12:09:39,57.4
8,2023:08:02 12:09:39,161.7
9,2023:08:02 12:09:39,133.8
10,2023:08:02 12:09:39,81.6
1,2023:08:02 12:24:39,35.0
2,2023:08:02 12:24:39,138.0
3,2023:08:02 12:24:39,273.9
4,2023:08:02 12:24:39,5.5
5,2023:08:02 12:24:39,508.5
6,2023:08:02 12:24:39,140.1
7,2023:08:02 12:24:39,55.7
8,2023:08:02 12:24:39,31.2
9,2023:08:02 12:24:39,69.8
10,2023:08:02 12:24:39,84.4
1,2023:08:02 12:39:39,115.3
2,2023:08:02 12:39:39,92.3
3,2023:08:02 12:39:39,427.7
4,2023:08:02 12:39:39,65.3
5,2023:08:02 12:39:39,108.4
6,2023:08:02 12:39:39,120.7
7,2023:08:02 12:39:39,92.0
8,2023:08:02 12:39:39,21.9
9,2023:08:02 12:39:39,26.1
10,2023:08:02 12:39:39,117.4
1,2023:08:02 12:54:39,124.7
2,2023:08:02 12:54:39,113.9
3,2023:08:02 12:54:39,133.6
4,2023:08:02 12:54:39,142.5
5,2023:08:02 12:54:39,61.2
6,2023:08:02 12:54:39,93.8
7,2023:08:02 12:54:39,55.8
8,2023:08:02 12:54:39,17.5
9,2023:08:02 12:54:39,64.3
10,2023:08:02 12:54:39,137.2
1,2023:08:02 13:09:39,15.2
2,2023:08:02 13:09:39,108.6
3,2023:08:02 13:09:39,323.8
4,2023:08:02 13:09:39,149.5
5,2023:08:02 13:09:39,70.0
6,2023:08:02 13:09:39,109.8
7,2023:08:02 13:09:39,17.0
8,2023:08:02 13:09:39,105.3
9,2023:08:02 13:09:39,84.8
10,2023:08:02 13:09:39,69.7
1,2023:08:02 13:24:39,503.1
2,2023:08:02 13:24:39,92.9
3,2023:08:02 13:24:39,95.5
4,2023:08:02 13:24:39,135.2
5,2023:08:02 13:24:39,137.1
6,2023:08:02 13:24:39,56.7
7,2023:08:02 13:24:39,320.2
8,2023:08:02 13:24:39,94.4
9,2023:08:02 13:24:39,75.9
10,2023:08:02 13:24:39,139.0
1,2023:08:02 13:39:39,111.4
2,2023:08:02 13:39:39,82.8
3,2023:08:02 13:39:39,147.5
4,2023:08:02 13:39:39,34.7
5,2023:08:02 13:39:39,104.1
6,2023:08:02 13:39:39,445.0
7,2023:08:02 13:39:39,148.5
8,2023:08:02 13:39:39,110.7
9,2023:08:02 13:39:39,64.0
10,2023:08:02 13:39:39,86.0
1,2023:08:02 13:54:39,10.6
2,2023:08:02 13:54:39,103.2
3,2023:08:02 13:54:39,32.9
4,2023:08:02 13:54:39,57.8
5,2023:08:02 13:54:39,77.1
6,2023:08:02 13:54:39,107.1
7,2023:08:02 13:54:39,48.0
8,2023:08:02 13:54:39,80.9
9,2023:08:02 13:54:39,127.2
10,2023:08:02 13:54:39,190.6
1,2023:08:02 14:09:39,214.5
2,2023:08:02 14:09:39,127.6
3,2023:08:02 14:09:39,66.1
4,2023:08:02 14:09:39,194.2
5,2023:08:02 14:09:39,142.4
6,2023:08:02 14:09:39,58.9
7,2023:08:02 14:09:39,67.0
8,2023:08:02 14:09:39,80.2
9,2023:08:02 14:09:39,454.0
10,2023:08:02 14:09:39,132.3
1,2023:08:02 14:24:39,96.0
2,2023:08:02 14:24:39,154.4
3,2023:08:02 14:24:39,18.5
4,2023:08:02 14:24:39,113.9
5,2023:08:02 14:24:39,64.3
6,2023:08:02 14:24:39,362.7
7,2023:08:02 14:24:39,97.0
8,2023:08:02 14:24:39,62.4
9,2023:08:02 14:24:39,88.9
10,2023:08:02 14:24:39,138.3
1,2023:08:02 14:39:39,92.1
2,2023:08:02 14:39:39,75.7
3,2023:08:02 14:39:39,33.7
4,2023:08:02 14:39:39,460.9
5,2023:08:02 14:39:39,127.6
6,2023:08:02 14:39:39,16.3
7,2023:08:02 14:39:39,73.3
8,2023:08:02 14:39:39,27.4
9,2023:08:02 14:39:39,236.7
10,2023:08:02 14:39:39,280.7
1,2023:08:02 14:54:39,129.3
2,2023:08:02 14:54:39,114.7
3,2023:08:02 14:54:39,101.9
4,2023:08:02 14:54:39,88.3
5,2023:08:02 14:54:39,148.2
6,2023:08:02 14:54:39,304.6
7,2023:08:02 14:54:39,95.8
8,2023:08:02 14:54:39,95.6
9,2023:08:02 14:54:39,59.9
10,2023:08:02 14:54:39,122.9
1,2023:08:02 15:09:39,135.4
2,2023:08:02 15:09:39,103.7
3,2023:08:02 15:09:39,150.0
4,2023:08:02 15:09:39,102.5
5,2023:08:02 15:09:39,116.9
6,2023:08:02 15:09:39,55.6
7,2023:08:02 15:09:39,89.3
8,2023:08:02 15:09:39,129.5
9,2023:08:02 15:09:39,203.9
10,2023:08:02 15:09:39,24.0
1,2023:08:02 15:24:39,111.0
2,2023:08:02 15:24:39,14.9
3,2023:08:02 15:24:39,133.9
4,2023:08:02 15:24:39,93.8
5,2023:08:02 15:24:39,119.8
6,2023:08:02 15:24:39,115.8
7,2023:08:02 15:24:39,70.3
8,2023:08:02 15:24:39,103.7
9,2023:08:02 15:24:39,475.0
10,2023:08:02 15:24:39,121.1
1,2023:08:02 15:39:39,74.6
2,2023:08:02 15:39:39,73.4
3,2023:08:02 15:39:39,319.7
4,2023:08:02 15:39:39,52.1
5,2023:08:02 15:39:39,287.4
6,2023:08:02 15:39:39,148.4
7,2023:08:02 15:39:39,128.3
8,2023:08:02 15:39:39,91.0
9,2023:08:02 15:39:39,67.9
10,2023:08:02 15:39:39,288.5
1,2023:08:02 15:54:39,58.2
2,2023:08:02 15:54:39,64.2
3,2023:08:02 15:54:39,169.4
4,2023:08:02 15:54:39,173.0
5,2023:08:02 15:54:39,276.7
6,2023:08:02 15:54:39,101.6
7,2023:08:02 15:54:39,118.6
8,2023:08:02 15:54:39,224.7
9,2023:08:02 15:54:39,68.8
10,2023:08:02 15:54:39,76.5
1,2023:08:02 16:09:39,146.2
2,2023:08:02 16:09:39,144.5
3,2023:08:02 16:09:39,94.1
4,2023:08:02 16:09:39,32.0
5,2023:08:02 16:09:39,101.5
6,2023:08:02 16:09:39,120.8
7,2023:08:02 16:09:39,20.7
8,2023:08:02 16:09:39,370.3
9,2023:08:02 16:09:39,57.6
10,2023:08:02 16:09:39,230.8
1,2023:08:02 16:24:39,338.5
2,2023:08:02 16:24:39,145.6
3,2023:08:02 16:24:39,104.5
4,2023:08:02 16:24:39,145.5
5,2023:08:02 16:24:39,139.9
6,2023:08:02 16:24:39,90.8
7,2023:08:02 16:24:39,270.8
8,2023:08:02 16:24:39,53.8
9,2023:08:02 16:24:39,329.6
10,2023:08:02 16:24:39,44.0
1,2023:08:02 16:39:39,115.1
2,2023:08:02 16:39:39,112.7
3,2023:08:02 16:39:39,202.3
4,2023:08:02 16:39:39,93.8
5,2023:08:02 16:39:39,200.6
6,2023:08:02 16:39:39,159.8
7,2023:08:02 16:39:39,14.1
8,2023:08:02 16:39:39,134.3
9,2023:08:02 16:39:39,140.7
10,2023:08:02 16:39:39,85.5
1,2023:08:02 16:54:39,324.4
2,2023:08:02 16:54:39,57.3
3,2023:08:02 16:54:39,112.4
4,2023:08:02 16:54:39,57.6
5,2023:08:02 16:54:39,63.5
6,2023:08:02 16:54:39,309.9
7,2023:08:02 16:54:39,549.2
8,2023:08:02 16:54:39,106.8
9,2023:08:02 16:54:39,76.5
10,2023:08:02 16:54:39,323.5
1,2023:08:02 17:09:39,69.9
2,2023:08:02 17:09:39,287.6
3,2023:08:02 17:09:39,105.8
4,2023:08:02 17:09:39,95.3
5,2023:08:02 17:09:39,79.3
6,2023:08:02 17:09:39,79.0
7,2023:08:02 17:09:39,93.5
8,2023:08:02 17:09:39,115.8
9,2023:08:02 17:09:39,434.9
10,2023:08:02 17:09:39,88.2
1,2023:08:02 17:24:39,89.2
2,2023:08:02 17:24:39,56.8
3,2023:08:02 17:24:39,100.5
4,2023:08:02 17:24:39,25.8
5,2023:08:02 17:24:39,75.0
6,2023:08:02 17:24:39,97.1
7,2023:08:02 17:24:39,92.4
8,2023:08:02 17:24:39,204.7
9,2023:08:02 17:24:39,118.7
10,2023:08:02 17:24:39,149.7
1,2023:08:02 17:39:39,68.5
2,2023:08:02 17:39:39,121.5
3,2023:08:02 17:39:39,80.3
4,2023:08:02 17:39:39,138.9
5,2023:08:02 17:39:39,25.2
6,2023:08:02 17:39:39,103.2
7,2023:08:02 17:39:39,328.9
8,2023:08:02 17:39:39,338.5
9,2023:08:02 17:39:39,81.4
10,2023:08:02 17:39:39,29.0
1,2023:08:02 17:54:39,75.2
2,2023:08:02 17:54:39,109.2
3,2023:08:02 17:54:39,105.6
4,2023:08:02 17:54:39,143.2
5,2023:08:02 17:54:39,109.0
6,2023:08:02 17:54:39,82.2
7,2023:08:02 17:54:39,151.7
8,2023:08:02 17:54:39,134.5
9,2023:08:02 17:54:39,63.8
10,2023:08:02 17:54:39,30.1
1,2023:08:02 18:09:39,110.8
2,2023:08:02 18:09:39,126.0
3,2023:08:02 18:09:39,116.6
4,2023:08:02 18:09:39,92.5
5,2023:08:02 18:09:39,118.3
6,2023:08:02 18:09:39,15.1
7,2023:08:02 18:09:39,267.8
8,2023:08:02 18:09:39,138.0
9,2023:08:02 18:09:39,103.4
10,2023:08:02 18:09:39,112.1
1,2023:08:02 18:24:39,76.0
2,2023:08:02 18:24:39,31.5
3,2023:08:02 18:24:39,72.9
4,2023:08:02 18:24:39,108.1
5,2023:08:02 18:24:39,89.7
6,2023:08:02 18:24:39,310.5
7,2023:08:02 18:24:39,405.3
8,2023:08:02 18:24:39,289.4
9,2023:08:02 18:24:39,34.2
10,2023:08:02 18:24:39,85.0
1,2023:08:02 18:39:39,277.8
2,2023:08:02 18:39:39,105.6
3,2023:08:02 18:39:39,6.1
4,2023:08:02 18:39:39,121.2
5,2023:08:02 18:39:39,114.6
6,2023:08:02 18:39:39,165.0
7,2023:08:02 18:39:39,215.8
8,2023:08:02 18:39:39,183.0
9,2023:08:02 18:39:39,29.0
10,2023:08:02 18:39:39,86.8
1,2023:08:02 18:54:39,145.0
2,2023:08:02 18:54:39,82.4
3,2023:08:02 18:54:39,121.1
4,2023:08:02 18:54:39,33.7
5,2023:08:02 18:54:39,131.0
6,2023:08:02 18:54:39,179.6
7,2023:08:02 18:54:39,49.4
8,2023:08:02 18:54:39,25.6
9,2023:08:02 18:54:39,123.2
10,2023:08:02 18:54:39,140.0
1,2023:08:02 19:09:39,82.7
2,2023:08:02 19:09:39,67.1
3,2023:08:02 19:09:39,144.3
4,2023:08:02 19:09:39,22.3
5,2023:08:02 19:09:39,12.4
6,2023:08:02 19:09:39,250.9
7,2023:08:02 19:09:39,121.0
8,2023:08:02 19:09:39,114.0
9,2023:08:02 19:09:39,74.2
10,2023:08:02 19:09:39,27.3
1,2023:08:02 19:24:39,131.5
2,2023:08:02 19:24:39,88.7
3,2023:08:02 19:24:39,76.5
4,2023:08:02 19:24:39,69.0
5,2023:08:02 19:24:39,130.1
6,2023:08:02 19:24:39,109.8
